0.007643750000000007,48000
48,661,701,100
38,662,702,100
50,687,727,100
52,690,730,100
38,692,732,100
60,736,776,100
45,743,783,100
33,745,785,100
52,796,836,100
59,804,844,100
40,807,847,100
38,858,898,100
60,859,899,100
45,863,903,100
59,915,955,100
60,973,1013,100
38,982,1022,100
29,990,1030,100
41,990,1030,100
55,1037,1077,100
38,1039,1079,100
36,1047,1087,100
18,1056,1096,100
60,1115,1155,100
43,1119,1159,100
50,1215,1255,100
38,1220,1260,100
53,1220,1260,100
53,1250,1290,100
48,1805,1845,100
38,1807,1847,100
52,1834,1874,100
38,1836,1876,100
9,1840,1880,100
52,1874,1914,100
60,1884,1924,100
45,1895,1935,100
33,1897,1937,100
59,1948,1988,100
40,1949,1989,100
60,2002,2042,100
38,2003,2043,100
45,2006,2046,100
59,2063,2103,100
60,2124,2164,100
41,2140,2180,100
29,2143,2183,100
38,2189,2229,100
55,2190,2230,100
36,2198,2238,100
60,2272,2312,100
43,2278,2318,100
50,2375,2415,100
38,2380,2420,100
53,2380,2420,100
53,2408,2448,100
53,2653,2693,100
48,2870,2910,100
38,2871,2911,100
52,2899,2939,100
38,2900,2940,100
52,2937,2977,100
60,2938,2978,100
45,2949,2989,100
33,2951,2991,100
52,2994,3034,100
59,2999,3039,100
40,3000,3040,100
60,3023,3063,100
38,3049,3089,100
45,3053,3093,100
48,3072,3112,100
38,3074,3114,100
59,3100,3140,100
60,3124,3164,100
22,3148,3188,100
29,3150,3190,100
29,3166,3206,100
41,3167,3207,100
38,3175,3215,100
48,3182,3222,100
60,3186,3226,100
55,3198,3238,100
22,3201,3241,100
36,3208,3248,100
60,3227,3267,100
55,3252,3292,100
43,3260,3300,100
48,3279,3319,100
22,3307,3347,100
48,3309,3349,100
53,3309,3349,100
29,3324,3364,100
48,3333,3373,100
38,3334,3374,100
41,3335,3375,100
53,3340,3380,100
50,3359,3399,100
22,3370,3410,100
52,3370,3410,100
17,3387,3427,100
24,3401,3441,100
52,3411,3451,100
36,3421,3461,100
50,3424,3464,100
53,3428,3468,100
43,3430,3470,100
32,3441,3481,100
53,3458,3498,100
48,3488,3528,100
40,3491,3531,100
52,3552,3592,100
38,3553,3593,100
52,3567,3607,100
17,3569,3609,100
24,3581,3621,100
13,3584,3624,100
